city,sum
전라북도,83
전라북도,194
전라북도,162
전라북도,50
전라북도,167
전라북도,82
전라북도,85
전라북도,76
전라북도,130
전라북도,53
전라북도,88
전라북도,436
전라북도,41
전라북도,84
전라북도,50
전라북도,136
전라북도,182
전라북도,82
전라북도,159
전라북도,75
전라북도,134
전라북도,271
전라북도,206
전라북도,89
전라북도,186
전라북도,80
전라북도,119
전라북도,290
전라북도,183
전라북도,120
전라북도,221
전라북도,124
전라북도,381
전라북도,171
전라북도,170
전라북도,104
전라북도,130
전라북도,191
전라북도,128
전라북도,106
전라북도,170
전라북도,116
전라북도,221
전라북도,124
전라북도,101
전라북도,177
전라북도,7669
전라북도,3334
전라북도,3488
전라북도,150
전라북도,1127
전라북도,303
전라북도,91
전라북도,63
전라북도,152
전라북도,1228
전라북도,296
전라북도,227
전라북도,186
전라북도,259
전라북도,224
전라북도,191
전라북도,1672
전라북도,210
전라북도,125
전라북도,340
전라북도,113
전라북도,120
전라북도,215
전라북도,72
전라북도,141
전라북도,210
전라북도,161
전라북도,97
전라북도,231
전라북도,143
전라북도,93
전라북도,109
전라북도,101
전라북도,169
전라북도,133
전라북도,166
전라북도,206
전라북도,140
전라북도,101
전라북도,221
전라북도,315
전라북도,177
전라북도,50
전라북도,145
전라북도,134
전라북도,267
전라북도,233
전라북도,504
전라북도,101
전라북도,175
전라북도,85
전라북도,120
전라북도,353
전라북도,214
전라북도,109
전라북도,208
전라북도,126
전라북도,146
전라북도,125
전라북도,114
전라북도,103
전라북도,119
전라북도,71
전라북도,94
전라북도,98
전라북도,211
전라북도,139
전라북도,169
전라북도,477
전라북도,179
전라북도,292
전라북도,147
전라북도,172
전라북도,247
전라북도,185
전라북도,154
전라북도,249
전라북도,252
전라북도,420
전라북도,193
전라북도,515
전라북도,222
전라북도,220
전라북도,112
전라북도,571
전라북도,150
전라북도,122
전라북도,162
전라북도,184
전라북도,219
전라북도,152
전라북도,172
전라북도,56
전라북도,181
전라북도,291
전라북도,343
전라북도,152
전라북도,192
전라북도,134
전라북도,169
전라북도,238
전라북도,159
전라북도,124
전라북도,169
전라북도,121
전라북도,99
전라북도,151
전라북도,168
전라북도,174
전라북도,217
전라북도,211
전라북도,876
전라북도,170
전라북도,155
전라북도,235
전라북도,184
전라북도,104
전라북도,144
전라북도,105
전라북도,105
전라북도,116
전라북도,163
전라북도,75
전라북도,232
전라북도,197
전라북도,366
전라북도,117
전라북도,140
전라북도,314
전라북도,366
전라북도,450
전라북도,140
전라북도,888
전라북도,284
전라북도,198
전라북도,133
전라북도,69
전라북도,150
전라북도,199
전라북도,157
전라북도,125
전라북도,59
전라북도,75
전라북도,112
전라북도,53
전라북도,222
전라북도,131
전라북도,190
전라북도,249
전라북도,154
전라북도,167
전라북도,91
전라북도,103
전라북도,288
전라북도,108
전라북도,151
전라북도,179
전라북도,66
전라북도,108
전라북도,116
전라북도,118
전라북도,249
전라북도,176
전라북도,172
전라북도,74
전라북도,174
전라북도,135
전라북도,146
전라북도,87
전라북도,190
전라북도,198
전라북도,207
전라북도,197
전라북도,132
전라북도,199
전라북도,189
전라북도,108
전라북도,143
전라북도,204
전라북도,221
전라북도,305
전라북도,166
전라북도,187
전라북도,133
전라북도,263
전라북도,149
전라북도,119
전라북도,132
전라북도,15
전라북도,1587
전라북도,4424
전라북도,2215
전라북도,10452
전라북도,243
전라북도,423
전라북도,214
전라북도,229
전라북도,276
전라북도,340
전라북도,132
전라북도,227
전라북도,226
전라북도,276
전라북도,192
전라북도,152
전라북도,220
전라북도,266
전라북도,225
전라북도,251
전라북도,335
전라북도,164
전라북도,361
전라북도,254
전라북도,429
전라북도,435
전라북도,200
전라북도,227
전라북도,280
전라북도,446
전라북도,496
전라북도,541
전라북도,288
전라북도,372
전라북도,741
전라북도,1555
전라북도,284
전라북도,139
전라북도,488
전라북도,355
전라북도,156
전라북도,318
전라북도,267
전라북도,184
전라북도,312
전라북도,200
전라북도,202
전라북도,199
전라북도,145
전라북도,630
전라북도,1294
전라북도,591
전라북도,631
전라북도,707
전라북도,334
전라북도,95
전라북도,513
전라북도,487
전라북도,380
전라북도,898
전라북도,202
전라북도,352
전라북도,142
전라북도,181
전라북도,184
전라북도,159
전라북도,244
전라북도,273
전라북도,257
전라북도,113
전라북도,129
전라북도,170
전라북도,576
전라북도,460
전라북도,158
전라북도,214
전라북도,240
전라북도,238
전라북도,237
전라북도,385
전라북도,303
전라북도,448
전라북도,721
전라북도,691
전라북도,1187
전라북도,277
전라북도,206
전라북도,184
전라북도,184
전라북도,215
전라북도,215
전라북도,439
전라북도,8
전라북도,219
전라북도,209
전라북도,10
전라북도,146
전라북도,53
전라북도,26
전라남도,12982
전라남도,42606
전라남도,13249
전라남도,3922
전라남도,1417
전라남도,902
전라남도,1402
전라남도,1051
전라남도,155
전라남도,179
전라남도,62
전라남도,644
전라남도,230
전라남도,197
전라남도,88
전라남도,167
전라남도,73
전라남도,811
전라남도,24
전라남도,111
전라남도,39
전라남도,86
전라남도,66
전라남도,130
전라남도,78
전라남도,113
전라남도,57
전라남도,51
전라남도,51
전라남도,74
전라남도,93
전라남도,56
전라남도,37
전라남도,153
전라남도,63
전라남도,50
전라남도,89
전라남도,57
전라남도,178
전라남도,66
전라남도,57
전라남도,49
전라남도,39
전라남도,26
전라남도,540
전라남도,227
전라남도,80
전라남도,83
전라남도,99
전라남도,50
전라남도,49
전라남도,111
전라남도,23
전라남도,1024
전라남도,310
전라남도,677
전라남도,6045
전라남도,34105
전라남도,27340
전라남도,17311
전라남도,751
전라남도,211
전라남도,3444
전라남도,42531
전라남도,1151
전라남도,1023
전라남도,1885
전라남도,2344
전라남도,2132
전라남도,903
전라남도,673
전라남도,1305
전라남도,570
전라남도,1007
전라남도,2090
전라남도,3381
전라남도,1138
전라남도,2292
전라남도,3723
전라남도,1268
전라남도,10747
전라남도,6256
전라남도,17221
전라남도,19955
전라남도,2399
전라남도,11039
전라남도,9810
전라남도,388
전라남도,784
전라남도,9085
전라남도,673
전라남도,12702
전라남도,22
전라남도,8342
전라남도,11054
전라남도,1344
전라남도,11661
전라남도,29051
전라남도,10265
전라남도,248
전라남도,9729
전라남도,522
전라남도,7042
전라남도,307
전라남도,12
전라남도,15
전라남도,21
전라남도,1
전라남도,48
전라남도,1150
전라남도,6
전라남도,461
전라남도,937
전라남도,682
전라남도,2
전라남도,781
전라남도,614
전라남도,436
전라남도,437
전라남도,700
전라남도,267
전라남도,702
전라남도,467
전라남도,1622
전라남도,6729
전라남도,2049
전라남도,15706
전라남도,663
전라남도,703
전라남도,960
전라남도,688
전라남도,417
전라남도,956
전라남도,1242
전라남도,1366
전라남도,420
전라남도,413
전라남도,248
전라남도,168
전라남도,648
전라남도,976
전라남도,247
전라남도,305
전라남도,685
전라남도,909
전라남도,588
전라남도,580
전라남도,569
전라남도,444
전라남도,396
전라남도,621
전라남도,563
전라남도,951
전라남도,459
전라남도,329
전라남도,225
전라남도,366
전라남도,329
전라남도,401
전라남도,180
전라남도,299
전라남도,118
전라남도,386
전라남도,175
전라남도,597
전라남도,78
전라남도,74
전라남도,54
전라남도,305
전라남도,71
전라남도,114
전라남도,240
전라남도,514
전라남도,256
전라남도,339
전라남도,244
전라남도,371
전라남도,288
전라남도,115
전라남도,326
전라남도,218
전라남도,1531
전라남도,487
전라남도,770
전라남도,6615
전라남도,5113
전라남도,7374
전라남도,12633
전라남도,5907
전라남도,4163
전라남도,2697
전라남도,35905
전라남도,7376
전라남도,5069
전라남도,3222
전라남도,2708
전라남도,2072
전라남도,186
전라남도,170
전라남도,2509
전라남도,356
전라남도,424
전라남도,348
전라남도,10713
전라남도,4570
전라남도,192
전라남도,379
전라남도,401
전라남도,679
전라남도,8331
전라남도,50214
전라남도,107
전라남도,123
전라남도,167
전라남도,117
전라남도,309
전라남도,198
전라남도,290
전라남도,316
전라남도,336
전라남도,174
전라남도,84
전라남도,254
전라남도,24
전라남도,92
전라남도,2736
전라남도,32976
전라남도,17018
전라남도,509
전라남도,398
전라남도,456
전라남도,254
전라남도,201
전라남도,337
전라남도,552
전라남도,171
전라남도,126
전라남도,137
전라남도,122
전라남도,266
전라남도,213
전라남도,364
전라남도,209
전라남도,345
전라남도,215
전라남도,298
전라남도,174
전라남도,756
전라남도,520
전라남도,307
전라남도,9374
전라남도,656
전라남도,155
전라남도,185
전라남도,734
전라남도,299
전라남도,207
전라남도,144
전라남도,141
전라남도,196
전라남도,286
전라남도,153
전라남도,157
전라남도,146
전라남도,100
전라남도,115
전라남도,351
전라남도,311
전라남도,94
전라남도,134
전라남도,93
전라남도,243
전라남도,179
전라남도,242
전라남도,274
전라남도,170
전라남도,180
전라남도,103
전라남도,110
전라남도,156
전라남도,157
전라남도,261
전라남도,107
전라남도,138
전라남도,123
전라남도,89
전라남도,170
전라남도,213
전라남도,307
전라남도,79
전라남도,277
전라남도,153
전라남도,120
전라남도,16
전라남도,355
전라남도,95
전라남도,158
전라남도,101
전라남도,132
전라남도,82
전라남도,162
전라남도,162
전라남도,99
전라남도,30
전라남도,48
전라남도,252
전라남도,70
전라남도,82
전라남도,11
전라남도,60
전라남도,83
전라남도,109
전라남도,302
전라남도,251
전라남도,87
전라남도,55
전라남도,122
전라남도,102
전라남도,110
전라남도,194
전라남도,86
전라남도,53
전라남도,80
전라남도,70
전라남도,227
전라남도,97
전라남도,113
전라남도,119
전라남도,94
전라남도,113
전라남도,183
전라남도,101
전라남도,145
전라남도,231
전라남도,243
전라남도,310
전라남도,124
전라남도,302
전라남도,228
전라남도,124
전라남도,79
전라남도,108
전라남도,142
전라남도,758
전라남도,239
전라남도,172
전라남도,393
전라남도,279
전라남도,251
전라남도,338
전라남도,198
전라남도,196
전라남도,348
전라남도,406
전라남도,218
전라남도,301
전라남도,402
전라남도,194
전라남도,165
전라남도,264
전라남도,240
전라남도,495
전라남도,485
전라남도,101
전라남도,66
전라남도,41
전라남도,293
전라남도,159
전라남도,207
전라남도,259
전라남도,320
전라남도,413
전라남도,309
전라남도,7636
전라남도,155
전라남도,2517
전라남도,321
전라남도,194
전라남도,215
전라남도,296
전라남도,187
전라남도,887
전라남도,117
전라남도,704
전라남도,155
전라남도,1047
전라남도,219
전라남도,6412
전라남도,249
전라남도,259
전라남도,258
전라남도,693
전라남도,961
전라남도,149
전라남도,663
전라남도,1559
전라남도,279
전라남도,223
전라남도,283
전라남도,2356
전라남도,184
전라남도,336
전라남도,238
전라남도,114
전라남도,98
전라남도,39129
전라남도,2
전라남도,701
전라남도,981
전라남도,6120
전라남도,175
전라남도,1036
전라남도,336
전라남도,294
전라남도,67
전라남도,421
전라남도,227
전라남도,371
전라남도,51
전라남도,212
전라남도,393
전라남도,235
전라남도,273
전라남도,403
전라남도,272
전라남도,204
전라남도,347
전라남도,206
전라남도,409
전라남도,279
전라남도,236
전라남도,146
전라남도,358
전라남도,154
전라남도,269
전라남도,150
전라남도,229
전라남도,223
전라남도,232
전라남도,149
전라남도,307
전라남도,173
전라남도,311
전라남도,235
전라남도,242
전라남도,150
전라남도,207
전라남도,172
전라남도,242
전라남도,256
전라남도,100
전라남도,486
전라남도,316
전라남도,117
전라남도,152
전라남도,211
전라남도,205
전라남도,207
전라남도,184
전라남도,237
전라남도,106
전라남도,345
전라남도,221
전라남도,167
전라남도,238
전라남도,422
전라남도,220
전라남도,201
전라남도,136
전라남도,104
전라남도,161
전라남도,114
전라남도,282
전라남도,711
전라남도,199
전라남도,244
전라남도,122
전라남도,155
전라남도,222
전라남도,161
전라남도,135
전라남도,179
전라남도,422
전라남도,88
전라남도,118
전라남도,261
전라남도,141
전라남도,252
전라남도,112
전라남도,89
전라남도,155
전라남도,80
전라남도,69
전라남도,85
전라남도,142
전라남도,356
전라남도,286
전라남도,118
전라남도,101
전라남도,389
전라남도,281
전라남도,864
전라남도,211
전라남도,361
전라남도,252
전라남도,272
전라남도,302
전라남도,164
전라남도,239
전라남도,456
전라남도,364
전라남도,255
전라남도,882
전라남도,396
전라남도,269
전라남도,224
전라남도,175
전라남도,274
전라남도,35
전라남도,1210
전라남도,413
전라남도,388
전라남도,619
전라남도,783
전라남도,316
전라남도,205
전라남도,136
전라남도,231
전라남도,271
전라남도,443
전라남도,382
전라남도,474
전라남도,87
전라남도,314
전라남도,296
전라남도,147
전라남도,80
전라남도,189
전라남도,197
전라남도,78
전라남도,174
전라남도,111
전라남도,124
전라남도,684
전라남도,220
전라남도,116
전라남도,294
전라남도,229
전라남도,201
전라남도,194
전라남도,270
전라남도,247
전라남도,258
전라남도,141
전라남도,338
전라남도,208
전라남도,244
전라남도,152
전라남도,88
전라남도,114
전라남도,81
전라남도,215
전라남도,487
전라남도,274
전라남도,4864
전라남도,159
전라남도,39462
전라남도,17335
전라남도,11363
전라남도,1678
전라남도,11033
전라남도,1198
전라남도,6842
전라남도,7471
전라남도,564
전라남도,2663
전라남도,245
전라남도,281
전라남도,336
전라남도,350
전라남도,12186
전라남도,423
전라남도,2968
전라남도,382
전라남도,726
전라남도,11445
전라남도,477
전라남도,229
전라남도,361
전라남도,331
전라남도,192
전라남도,307
전라남도,226
전라남도,296
전라남도,358
전라남도,396
전라남도,413
전라남도,465
전라남도,629
전라남도,321
전라남도,149
전라남도,308
전라남도,436
전라남도,392
전라남도,3163
전라남도,392
전라남도,165
전라남도,107
전라남도,357
전라남도,795
전라남도,240
전라남도,376
전라남도,318
전라남도,305
전라남도,311
전라남도,432
전라남도,89
전라남도,270
전라남도,308
전라남도,272
전라남도,387
전라남도,145
전라남도,170
전라남도,438
전라남도,192
전라남도,428
전라남도,347
전라남도,517
전라남도,379
전라남도,45
전라남도,449
전라남도,1126
전라남도,1667
전라남도,1278
전라남도,3840
전라남도,330
전라남도,507
전라남도,435
전라남도,500
전라남도,631
전라남도,317
전라남도,862
전라남도,200
전라남도,172
전라남도,482
전라남도,124
전라남도,291
전라남도,304
전라남도,1724
전라남도,482
전라남도,335
전라남도,243
전라남도,451
전라남도,239
전라남도,184
전라남도,196
전라남도,379
전라남도,175
전라남도,197
전라남도,302
전라남도,164
전라남도,175
전라남도,403
전라남도,183
전라남도,336
전라남도,268
전라남도,806
전라남도,233
전라남도,38
전라남도,133
전라남도,252
전라남도,158
전라남도,53
전라남도,72
전라남도,98
전라남도,89
전라남도,92
전라남도,126
전라남도,84
전라남도,775
전라남도,300
전라남도,367
전라남도,339
전라남도,217
전라남도,288
전라남도,182
전라남도,221
전라남도,308
전라남도,335
전라남도,214
전라남도,57
전라남도,388
전라남도,132
전라남도,142
전라남도,225
전라남도,96
전라남도,143
전라남도,269
전라남도,127
전라남도,123
전라남도,97
전라남도,119
전라남도,337
전라남도,556
전라남도,82
전라남도,242
전라남도,218
전라남도,318
전라남도,75
전라남도,134
전라남도,62
전라남도,76
전라남도,124
전라남도,130
전라남도,174
전라남도,115
전라남도,466
전라남도,406
전라남도,278
전라남도,276
전라남도,203
전라남도,241
전라남도,253
전라남도,121
전라남도,136
전라남도,391
전라남도,231
전라남도,399
전라남도,263
전라남도,55
전라남도,124
전라남도,182
전라남도,110
전라남도,527
전라남도,346
전라남도,229
전라남도,161
전라남도,183
전라남도,64
전라남도,224
전라남도,99
전라남도,215
전라남도,320
전라남도,324
전라남도,221
전라남도,148
전라남도,210
전라남도,331
전라남도,391
전라남도,895
전라남도,335
전라남도,194
전라남도,390
전라남도,257
전라남도,121
전라남도,140
전라남도,421
전라남도,300
전라남도,1469
전라남도,225
전라남도,95
전라남도,217
전라남도,196
전라남도,273
전라남도,212
전라남도,356
전라남도,208
전라남도,590
전라남도,149
전라남도,287
전라남도,3081
전라남도,1732
전라남도,265
전라남도,465
전라남도,177
전라남도,86
전라남도,335
전라남도,94
전라남도,438
전라남도,155
전라남도,60
전라남도,198
전라남도,344
전라남도,197
전라남도,795
전라남도,77
전라남도,80
전라남도,52
전라남도,97
전라남도,261
전라남도,86
전라남도,67
전라남도,130
전라남도,179
전라남도,300
전라남도,91
전라남도,257
전라남도,81
전라남도,165
전라남도,127
전라남도,146
전라남도,74
전라남도,106
전라남도,169
전라남도,84
전라남도,47
전라남도,678
전라남도,218
전라남도,152
전라남도,122
전라남도,148
전라남도,180
전라남도,88
전라남도,96
전라남도,175
전라남도,176
전라남도,118
전라남도,80
전라남도,231
전라남도,79
전라남도,50
전라남도,40
전라남도,69
전라남도,59
전라남도,147
전라남도,163
전라남도,68
전라남도,154
전라남도,102
전라남도,156
전라남도,342
전라남도,78
전라남도,195
전라남도,120
전라남도,62
전라남도,125
전라남도,151
전라남도,51
전라남도,93
전라남도,145
전라남도,150
전라남도,85
전라남도,93
전라남도,153
전라남도,335
전라남도,116
전라남도,156
전라남도,227
전라남도,147
전라남도,42
전라남도,114
전라남도,747
전라남도,1100
전라남도,484
전라남도,123
전라남도,331
전라남도,514
전라남도,253
전라남도,173
전라남도,94
전라남도,135
전라남도,95
전라남도,207
전라남도,99
전라남도,35
전라남도,119
전라남도,89
전라남도,157
전라남도,177
전라남도,164
전라남도,194
전라남도,168
전라남도,222
전라남도,738
전라남도,149
전라남도,192
전라남도,134
전라남도,149
전라남도,84
전라남도,94
전라남도,183
전라남도,98
전라남도,115
전라남도,137
전라남도,143
전라남도,147
전라남도,286
전라남도,62
전라남도,93
전라남도,132
전라남도,147
전라남도,173
전라남도,110
전라남도,229
전라남도,183
전라남도,2483
전라남도,1526
전라남도,1547
전라남도,124
전라남도,385
전라남도,1595
전라남도,164
전라남도,92
전라남도,304
전라남도,2250
전라남도,531
전라남도,344
전라남도,269
전라남도,137
전라남도,188
전라남도,163
전라남도,199
전라남도,144
전라남도,194
전라남도,110
전라남도,187
전라남도,80
전라남도,167
전라남도,372
전라남도,287
전라남도,326
전라남도,107
전라남도,272
전라남도,113
전라남도,254
전라남도,212
전라남도,178
전라남도,334
전라남도,457
전라남도,375
전라남도,353
전라남도,426
전라남도,199
전라남도,730
전라남도,300
전라남도,275
전라남도,242
전라남도,389
전라남도,294
전라남도,215
전라남도,402
전라남도,103
전라남도,187
전라남도,147
전라남도,210
전라남도,241
전라남도,209
전라남도,196
전라남도,208
전라남도,366
전라남도,97
전라남도,99
전라남도,217
전라남도,266
전라남도,290
전라남도,146
전라남도,148
전라남도,255
전라남도,286
전라남도,95
전라남도,196
전라남도,127
전라남도,165
전라남도,162
전라남도,220
전라남도,367
전라남도,189
전라남도,1720
전라남도,1232
전라남도,5401
전라남도,746
전라남도,1582
전라남도,1094
전라남도,311
전라남도,321
전라남도,848
전라남도,7933
전라남도,80
전라남도,573
전라남도,214
전라남도,146
전라남도,243
전라남도,263
전라남도,185
전라남도,339
전라남도,250
전라남도,129
전라남도,212
전라남도,598
전라남도,214
전라남도,293
전라남도,152
전라남도,529
전라남도,532
전라남도,733
전라남도,381
전라남도,292
전라남도,381
전라남도,680
전라남도,708
전라남도,317
전라남도,707
전라남도,597
전라남도,579
전라남도,615
전라남도,1
전라남도,580
전라남도,465
전라남도,282
전라남도,141
전라남도,180
전라남도,851
전라남도,288
전라남도,329
전라남도,264
전라남도,320
전라남도,536
전라남도,382
전라남도,256
전라남도,263
전라남도,997
전라남도,498
전라남도,222
전라남도,169
전라남도,303
전라남도,286
전라남도,476
전라남도,380
전라남도,287
전라남도,233
전라남도,1074
전라남도,229
전라남도,195
전라남도,262
전라남도,183
전라남도,192
전라남도,181
전라남도,270
전라남도,284
전라남도,214
전라남도,235
전라남도,236
전라남도,359
전라남도,223
전라남도,298
전라남도,379
전라남도,150
전라남도,294
전라남도,1146
전라남도,388
전라남도,327
전라남도,262
전라남도,199
전라남도,251
전라남도,300
전라남도,256
전라남도,391
전라남도,308
전라남도,273
전라남도,1
전라남도,585
전라남도,395
전라남도,311
전라남도,413
전라남도,246
전라남도,238
전라남도,102
전라남도,196
전라남도,227
전라남도,317
전라남도,294
전라남도,362
전라남도,485
전라남도,334
전라남도,265
전라남도,232
전라남도,201
전라남도,249
전라남도,121
전라남도,264
전라남도,251
전라남도,156
전라남도,230
전라남도,184
전라남도,262
전라남도,142
전라남도,193
전라남도,221
전라남도,359
전라남도,283
전라남도,180
전라남도,492
전라남도,242
전라남도,319
전라남도,482
전라남도,409
전라남도,510
전라남도,2771
전라남도,2327
전라남도,268
전라남도,295
전라남도,369
전라남도,129
전라남도,312
전라남도,917
전라남도,969
전라남도,312
전라남도,1838
전라남도,345
전라남도,478
전라남도,307
전라남도,242
전라남도,221
전라남도,184
전라남도,309
전라남도,435
전라남도,290
전라남도,810
전라남도,386
전라남도,307
전라남도,226
전라남도,266
전라남도,128
전라남도,3177
전라남도,444
전라남도,285
전라남도,305
전라남도,213
전라남도,162
전라남도,128
전라남도,49
전라남도,138
전라남도,81
전라남도,92
전라남도,126
전라남도,58
전라남도,116
전라남도,121
전라남도,302
전라남도,100
전라남도,219
전라남도,251
전라남도,134
전라남도,225
전라남도,176
전라남도,137
전라남도,185
전라남도,75
전라남도,162
전라남도,85
전라남도,151
전라남도,152
전라남도,72
전라남도,102
전라남도,139
전라남도,110
전라남도,78
전라남도,240
전라남도,115
전라남도,80
전라남도,197
전라남도,88
전라남도,110
전라남도,211
전라남도,160
전라남도,104
전라남도,95
전라남도,168
전라남도,95
전라남도,54
전라남도,84
전라남도,158
전라남도,89
전라남도,175
전라남도,175
전라남도,208
전라남도,164
전라남도,22
전라남도,71
전라남도,43
전라남도,16
전라남도,188
전라남도,87
전라남도,116
전라남도,804
전라남도,165
전라남도,200
전라남도,148
전라남도,181
전라남도,131
전라남도,186
전라남도,144
전라남도,202
전라남도,321
전라남도,627
전라남도,458
전라남도,206
전라남도,347
전라남도,1209
전라남도,605
전라남도,681
전라남도,293
전라남도,159
전라남도,191
전라남도,148
전라남도,462
전라남도,181
전라남도,282
전라남도,163
전라남도,266
전라남도,151
전라남도,361
전라남도,408
전라남도,255
전라남도,112
전라남도,244
전라남도,101
전라남도,241
전라남도,261
전라남도,152
전라남도,101
전라남도,132
전라남도,166
전라남도,4163
전라남도,350
전라남도,6744
전라남도,3780
전라남도,430
전라남도,63
전라남도,333
전라남도,4106
전라남도,355
전라남도,3355
전라남도,3898
전라남도,187
전라남도,6309
전라남도,23
전라남도,2600
전라남도,263
전라남도,927
전라남도,186
전라남도,96
전라남도,223
전라남도,212
전라남도,236
전라남도,215
전라남도,205
전라남도,240
전라남도,213
전라남도,111
전라남도,259
전라남도,82
전라남도,108
전라남도,138
전라남도,97
전라남도,82
전라남도,64
전라남도,164
전라남도,9
전라남도,356
전라남도,202
전라남도,165
전라남도,92
전라남도,83
전라남도,87
전라남도,128
전라남도,18
전라남도,71
전라남도,103
전라남도,133
전라남도,62
전라남도,153
전라남도,103
전라남도,93
전라남도,98
전라남도,74
전라남도,109
전라남도,73
전라남도,84
전라남도,52
전라남도,28
전라남도,72
전라남도,132
전라남도,209
전라남도,142
전라남도,136
전라남도,42
전라남도,30
전라남도,85
전라남도,32
전라남도,232
전라남도,293
전라남도,183
전라남도,67
전라남도,74
전라남도,83
전라남도,114
전라남도,40
전라남도,57
전라남도,104
전라남도,48
전라남도,269
전라남도,124
전라남도,292
전라남도,914
전라남도,40
전라남도,428
전라남도,169
전라남도,137
전라남도,86
전라남도,227
전라남도,219
전라남도,176
전라남도,270
전라남도,415
전라남도,230
전라남도,247
전라남도,155
전라남도,104
전라남도,160
전라남도,481
전라남도,257
전라남도,112
전라남도,183
전라남도,199
전라남도,117
전라남도,111
전라남도,90
전라남도,102
전라남도,222
전라남도,162
전라남도,124
전라남도,77
전라남도,45
전라남도,181
전라남도,71
전라남도,39
전라남도,43
전라남도,13
전라남도,16
전라남도,17
전라남도,7
전라남도,36
전라남도,13
전라남도,257
전라남도,123
전라남도,171
전라남도,140
전라남도,156
전라남도,16
전라남도,107
전라남도,143
전라남도,145
전라남도,58
전라남도,87
전라남도,158
전라남도,117
전라남도,55
전라남도,58
전라남도,179
전라남도,79
전라남도,24
전라남도,92
전라남도,118
전라남도,48
전라남도,92
전라남도,177
전라남도,129
전라남도,157
전라남도,129
전라남도,171
전라남도,155
전라남도,93
전라남도,175
전라남도,55
전라남도,81
전라남도,121
전라남도,142
전라남도,455
전라남도,112
전라남도,93
전라남도,49
전라남도,155
전라남도,276
전라남도,158
전라남도,185
전라남도,74
전라남도,45
전라남도,22
전라남도,74
전라남도,43
전라남도,100
전라남도,98
전라남도,152
전라남도,214
전라남도,199
전라남도,130
전라남도,60
전라남도,128
전라남도,119
전라남도,94
전라남도,87
전라남도,372
전라남도,321
전라남도,324
전라남도,404
전라남도,343
전라남도,155
전라남도,261
전라남도,5
전라남도,347
전라남도,225
전라남도,351
전라남도,666
전라남도,330
전라남도,103
전라남도,107
전라남도,99
전라남도,69
전라남도,173
전라남도,123
전라남도,50
전라남도,145
전라남도,179
전라남도,299
전라남도,7919
전라남도,502
전라남도,27
전라남도,199
전라남도,22
전라남도,111
전라남도,89
전라남도,92
전라남도,1578
전라남도,350
전라남도,142
전라남도,291
전라남도,218
전라남도,165
전라남도,138
전라남도,61
전라남도,170
전라남도,926
전라남도,359
전라남도,179
전라남도,201
전라남도,142
전라남도,288
전라남도,707
전라남도,449
전라남도,188
전라남도,215
전라남도,333
전라남도,532
전라남도,476
전라남도,725
전라남도,369
전라남도,302
전라남도,276
전라남도,74
전라남도,251
전라남도,200
전라남도,203
전라남도,124
전라남도,248
전라남도,106
전라남도,86
전라남도,151
전라남도,173
전라남도,333
전라남도,101
전라남도,171
전라남도,141
전라남도,129
전라남도,199
전라남도,76
전라남도,261
전라남도,180
전라남도,284
전라남도,225
전라남도,88
전라남도,183
전라남도,103
전라남도,122
전라남도,126
전라남도,82
전라남도,449
전라남도,351
전라남도,257
전라남도,102
전라남도,129
전라남도,136
전라남도,132
전라남도,284
전라남도,181
전라남도,48
전라남도,182
전라남도,217
전라남도,91
전라남도,216
전라남도,145
전라남도,75
전라남도,144
전라남도,149
전라남도,89
전라남도,128
전라남도,126
전라남도,110
전라남도,86
전라남도,61
전라남도,70
전라남도,58
전라남도,52
전라남도,49
전라남도,94
전라남도,58
전라남도,14
전라남도,40
전라남도,6
전라남도,84
전라남도,150
전라남도,105
전라남도,103
전라남도,42
전라남도,129
전라남도,75
전라남도,149
전라남도,94
전라남도,203
전라남도,222
전라남도,196
전라남도,37
전라남도,172
전라남도,190
전라남도,146
전라남도,122
전라남도,84
전라남도,530
전라남도,1076
전라남도,458
전라남도,336
전라남도,262
전라남도,2227
전라남도,1566
전라남도,3978
전라남도,317
전라남도,560
전라남도,2010
전라남도,252
전라남도,417
전라남도,221
전라남도,117
전라남도,337
전라남도,299
전라남도,186
전라남도,316
전라남도,256
전라남도,250
전라남도,2020
전라남도,388
전라남도,223
전라남도,205
전라남도,219
전라남도,182
전라남도,137
전라남도,134
전라남도,74
전라남도,167
전라남도,153
전라남도,216
전라남도,271
전라남도,146
전라남도,379
전라남도,71
전라남도,263
전라남도,190
전라남도,172
전라남도,83
전라남도,217
전라남도,105
전라남도,103
전라남도,175
전라남도,241
전라남도,212
전라남도,88
전라남도,144
전라남도,203
전라남도,218
전라남도,159
전라남도,191
전라남도,154
전라남도,92
전라남도,89
전라남도,265
전라남도,174
전라남도,259
전라남도,192
전라남도,487
전라남도,295
전라남도,47
전라남도,342
전라남도,383
전라남도,232
전라남도,267
전라남도,138
전라남도,198
전라남도,141
전라남도,298
전라남도,204
전라남도,215
전라남도,467
전라남도,262
전라남도,214
전라남도,186
전라남도,326
전라남도,209
전라남도,151
전라남도,161
전라남도,1
전라남도,92
전라남도,158
전라남도,130
전라남도,166
전라남도,69
전라남도,104
전라남도,140
전라남도,200
전라남도,110
전라남도,139
전라남도,208
전라남도,267
전라남도,96
전라남도,101
전라남도,101
전라남도,125
전라남도,329
전라남도,218
전라남도,120
전라남도,75
전라남도,129
전라남도,108
전라남도,71
전라남도,89
